coded_v1
,equal,reqeduc,reqcomp,reqorg,call,gender,ethnicity,
2379,0,0,0,0,1,0,0,
2380,0,0,0,0,1,0,0,
2381,1,0,0,0,1,0,1,
2382,1,0,0,0,1,0,0,
2383,1,0,0,0,1,0,0,
2384,1,0,0,0,1,0,1,
2385,0,0,1,0,0,0,0,
2386,0,0,1,0,0,0,0,
2387,0,0,1,0,0,0,1,
2388,0,0,1,0,0,0,1,
2389,0,0,0,0,0,0,1,
2390,0,0,0,0,0,0,0,
2391,0,0,0,0,0,0,1,
2392,0,0,0,0,0,0,0,
2393,0,1,0,0,1,0,1,
2394,0,1,0,0,0,0,0,
2395,0,1,0,0,0,0,0,
2396,0,1,0,0,1,0,1,
2397,0,0,1,0,0,0,1,
2398,0,0,1,0,0,0,0,
2399,0,0,1,0,0,0,1,
2400,0,0,1,0,0,0,0,
2401,0,0,1,0,0,0,0,
2402,0,0,1,0,0,0,0,
2403,0,0,1,0,0,0,1,
2404,0,0,1,0,0,0,1,
2405,0,0,1,0,0,1,0,
2406,0,0,1,0,0,1,1,
2407,0,0,1,0,0,1,0,
2408,0,0,1,0,0,0,1,
2409,0,0,0,0,0,0,0,
2410,0,0,0,0,0,0,1,
2411,0,0,0,0,0,0,0,
2412,0,0,0,0,0,0,1,
2413,0,0,1,0,0,0,0,
2414,0,0,1,0,0,0,1,
2415,0,0,1,0,0,0,0,
2416,0,0,1,0,0,0,1,
2417,0,0,1,0,0,1,0,
2418,0,0,1,0,0,1,1,
2419,0,1,0,0,0,0,1,
2420,0,1,0,0,0,0,0,
2421,0,1,0,0,0,0,0,
2422,0,1,0,0,0,0,1,
2423,0,0,1,0,0,0,1,
2424,0,0,1,0,0,0,1,
2425,0,0,1,0,0,0,0,
2426,0,0,1,0,0,0,0,
2427,0,0,1,0,0,0,1,
2428,0,0,1,0,0,0,0,
2429,0,0,1,0,0,0,1,
2430,0,0,1,0,0,0,0,
2431,0,0,0,0,0,0,0,
2432,0,0,0,0,0,0,1,
2433,0,0,0,0,0,0,1,
2434,0,0,0,0,0,1,1,
2435,0,0,0,0,0,1,1,
2436,0,0,0,0,0,1,1,
2437,0,0,0,0,0,1,1,
2438,0,0,0,0,0,1,1,
2439,0,0,0,0,0,0,0,
2440,0,0,0,0,0,0,0,
2441,0,0,0,0,0,1,1,
2442,0,0,0,0,0,1,1,
2443,0,0,0,0,0,1,0,
2444,0,0,0,0,0,1,0,
2445,0,0,0,0,0,1,1,
2446,0,0,0,0,0,1,0,
2447,1,0,0,0,0,0,1,
2448,0,0,0,0,0,1,0,
2449,0,0,0,0,0,0,0,
2450,0,0,0,0,0,0,0,
2451,1,0,0,0,0,0,1,
2452,0,0,0,0,0,0,0,
2453,1,0,0,0,0,0,0,
2454,0,0,0,0,0,0,0,
2455,1,0,0,0,0,1,0,
2456,0,0,0,0,0,1,0,
2457,0,0,0,0,0,1,1,
2458,0,0,0,0,0,1,1,
2459,0,0,0,0,0,0,1,
2460,0,0,0,0,0,1,1,
2461,0,0,0,0,0,1,0,
2462,0,0,0,0,0,1,0,
2463,0,0,1,0,0,0,0,
2464,0,0,1,0,0,0,0,
2465,0,0,1,0,0,0,1,
2466,0,0,1,0,0,0,1,
2467,0,0,1,0,0,0,0,
2468,0,0,1,0,1,0,1,
2469,0,0,1,0,1,0,1,
2470,0,0,1,0,1,0,0,
2471,0,0,1,0,0,0,1,
2472,0,0,1,0,0,0,0,
2473,0,0,1,0,0,0,0,
2474,0,0,1,0,0,0,1,
2475,0,0,0,0,0,0,0,
2476,0,0,0,0,1,0,1,
2477,0,0,0,0,1,0,1,
2478,0,0,0,0,0,0,0,
2479,1,1,1,0,0,0,1,
2480,1,1,1,0,0,0,0,
2481,1,1,1,0,0,0,1,
2482,1,1,1,0,0,0,0,
2483,0,0,1,0,0,0,1,
2484,0,0,1,0,0,0,1,
2485,0,0,1,0,0,0,0,
2486,0,0,1,0,0,0,0,
2487,0,0,0,0,0,0,1,
2488,0,0,0,0,0,0,1,
2489,0,0,0,0,0,0,0,
2490,0,0,0,0,0,0,0,
2491,0,0,0,0,1,0,1,
2492,0,0,0,0,1,0,0,
2493,0,0,0,0,0,1,1,
2494,0,0,0,0,0,1,0,
2495,0,0,1,1,0,0,0,
2496,0,0,1,1,0,0,1,
2497,0,0,1,1,0,0,0,
2498,0,0,1,1,0,0,1,
2499,0,0,0,0,0,1,1,
2500,0,0,0,0,0,1,1,
2501,0,0,0,0,0,1,0,
2502,0,0,0,0,0,1,0,
2503,0,1,1,0,0,0,1,
2504,0,1,1,0,0,0,1,
2505,0,1,1,0,0,0,0,
2506,0,1,1,0,0,0,0,
2507,0,0,1,0,0,0,1,
2508,0,0,1,0,0,0,0,
2509,0,0,1,0,0,0,1,
2510,0,0,1,0,0,0,0,
2511,0,0,0,0,0,0,0,
2512,0,0,0,0,0,0,0,
2513,0,0,0,0,0,0,1,
2514,0,0,0,0,0,0,1,
2515,0,0,0,0,0,1,1,
2516,1,0,0,0,1,1,1,
2517,0,0,0,0,0,1,1,
2518,0,0,0,0,0,1,1,
2519,0,0,0,0,0,0,1,
2520,1,0,0,0,1,1,1,
2521,0,0,0,0,0,0,1,
2522,0,0,0,0,0,0,1,
2523,0,0,0,0,0,1,0,
2524,0,0,0,0,0,0,0,
2525,0,0,0,0,0,0,0,
2526,0,0,0,0,0,0,0,
2527,0,0,0,0,0,0,0,
2528,0,0,0,0,0,0,0,
2529,0,0,0,0,0,1,1,
2530,0,0,0,0,0,1,1,
2531,1,0,0,0,1,0,0,
2532,0,0,0,0,0,0,0,
2533,1,0,0,0,0,1,0,
2534,0,0,0,0,0,1,0,
2535,0,0,1,0,0,0,1,
2536,0,0,1,0,0,0,0,
2537,0,0,1,0,0,0,1,
2538,0,0,1,0,0,0,0,
2539,0,0,1,0,0,0,0,
2540,0,0,1,0,1,0,1,
2541,0,0,1,0,1,0,1,
2542,0,0,1,0,1,0,0,
2543,0,0,1,0,0,0,1,
2544,0,0,1,0,0,0,1,
2545,0,0,1,0,0,0,0,
2546,0,0,1,0,0,0,0,
2547,0,0,0,0,0,0,1,
2548,0,0,0,0,0,0,0,
2549,0,0,0,0,0,0,1,
2550,0,0,0,0,1,0,0,
2551,0,0,0,0,0,0,1,
2552,0,0,0,0,0,0,0,
2553,0,0,0,0,0,1,1,
2554,0,0,0,0,0,0,0,
2555,0,0,1,1,0,0,1,
2556,0,0,1,1,0,0,0,
2557,0,0,1,1,1,0,1,
2558,0,0,1,1,0,0,0,
2559,1,1,1,0,0,1,1,
2560,1,1,1,0,0,1,0,
2561,0,0,1,0,0,0,0,
2562,0,0,1,0,0,0,1,
2563,0,0,1,0,1,0,0,
2564,0,0,1,0,0,0,1,
2565,0,0,1,0,0,0,0,
2566,0,0,1,0,0,0,1,
2567,0,0,1,0,0,0,0,
2568,0,0,1,0,0,0,1,
2569,0,0,0,0,0,0,1,
2570,0,0,0,0,0,1,1,
2571,0,1,0,0,0,1,1,
2572,0,0,0,0,0,0,0,
2573,0,0,0,0,0,0,1,
2574,0,0,0,0,0,0,1,
2575,0,0,0,0,0,1,0,
2576,0,0,0,0,0,1,1,
2577,0,0,0,0,0,1,0,
2578,0,0,0,0,0,0,1,
2579,0,0,0,0,0,1,0,
2580,0,0,0,0,0,1,0,
2581,0,1,0,0,0,1,0,
2582,0,0,0,0,0,0,0,
2583,0,0,0,0,0,0,1,
2584,0,0,0,0,0,0,0,
2585,0,0,0,0,0,1,0,
2586,0,0,0,0,0,1,0,
2587,0,0,0,0,0,1,1,
2588,0,0,0,0,0,1,1,
2589,0,0,0,0,0,1,1,
2590,0,0,0,0,0,0,1,
2591,0,0,0,0,0,0,1,
2592,0,0,0,0,0,0,0,
2593,0,1,0,0,0,0,0,
2594,0,0,0,0,0,0,0,
2595,0,0,0,0,0,0,0,
2596,0,1,0,0,0,1,1,
2597,0,0,0,0,0,1,1,
2598,0,0,0,0,0,1,1,
2599,0,0,0,0,0,1,0,
2600,0,0,0,0,0,1,0,
2601,0,0,1,0,0,0,1,
2602,0,0,1,0,0,0,1,
2603,0,0,1,0,0,0,0,
2604,0,0,1,0,0,0,0,
2605,0,0,0,0,0,0,1,
2606,0,0,0,0,0,0,0,
2607,0,0,0,0,0,0,1,
2608,0,0,0,0,0,0,0,
2609,0,0,1,0,0,0,1,
2610,0,0,1,0,0,0,1,
2611,0,0,1,0,0,0,0,
2612,0,0,1,0,0,0,0,
2613,1,0,1,0,1,0,1,
2614,1,0,1,0,1,0,0,
2615,1,0,1,0,1,0,0,
2616,1,0,1,0,1,0,1,
2617,0,0,0,0,0,0,1,
2618,0,0,0,0,0,0,1,
2619,0,0,0,0,0,0,0,
2620,0,0,0,0,0,0,0,
2621,0,0,1,0,1,0,1,
2622,0,0,1,0,1,0,0,
2623,0,0,1,0,0,0,0,
2624,0,0,1,0,0,0,1,
2625,0,0,1,0,0,0,1,
2626,0,0,1,0,0,0,1,
2627,0,0,1,0,1,0,0,
2628,0,0,1,0,1,0,0,
2629,1,0,1,0,0,1,1,
2630,1,0,1,0,0,1,0,
2631,1,0,1,0,0,0,1,
2632,1,0,1,0,0,0,1,
2633,1,0,1,0,0,0,0,
2634,1,0,1,0,0,0,0,
2635,0,0,1,0,0,0,1,
2636,0,0,1,0,0,0,1,
2637,0,0,1,0,0,0,0,
2638,0,0,1,0,0,0,0,
2639,0,0,1,0,0,0,1,
2640,0,0,1,0,0,0,0,
2641,0,0,1,0,0,0,0,
2642,0,0,1,0,0,0,1,
2643,0,0,0,0,0,0,0,
2644,0,0,0,0,0,1,1,
2645,0,0,0,0,0,1,1,
2646,0,0,0,0,0,1,0,
2647,0,0,0,0,0,1,0,
2648,0,0,0,0,0,1,0,
2649,0,0,0,0,0,1,0,
2650,0,0,0,0,0,0,1,
2651,0,0,0,0,0,0,1,
2652,0,0,0,0,0,0,0,
2653,0,0,0,0,0,0,0,
2654,0,0,0,0,0,1,1,
2655,0,0,0,0,0,0,1,
2656,0,0,0,0,0,0,1,
2657,0,0,0,0,0,1,1,
2658,0,0,0,0,0,1,0,
2659,0,0,1,0,0,0,0,
2660,0,0,1,0,0,0,1,
2661,0,0,1,0,0,0,0,
2662,0,0,1,0,0,0,1,
2663,0,0,1,0,0,0,1,
2664,0,0,1,0,0,0,0,
2665,0,0,1,0,1,0,0,
2666,0,0,1,0,0,0,1,
2667,1,0,0,0,0,0,0,
2668,1,0,0,0,0,0,1,
2669,1,0,0,0,0,0,0,
2670,1,0,0,0,1,0,1,
2671,0,0,1,0,0,0,1,
2672,0,0,1,0,0,0,0,
2673,0,0,1,0,0,0,1,
2674,0,0,1,0,0,0,0,
2675,0,0,1,0,0,0,1,
2676,0,0,1,0,0,0,0,
2677,0,0,1,0,0,0,1,
2678,0,0,1,0,0,0,0,
2679,0,0,0,0,0,0,1,
2680,0,0,0,0,0,0,0,
2681,0,0,0,0,0,0,0,
2682,0,0,0,0,1,0,1,
2683,0,0,0,0,0,0,0,
2684,0,0,0,0,0,0,1,
2685,0,0,0,0,0,0,0,
2686,0,0,0,0,0,0,1,
2687,0,0,1,0,0,0,1,
2688,0,0,1,0,0,0,1,
2689,0,0,1,0,0,0,0,
2690,0,0,1,0,0,0,0,
2691,0,0,1,0,0,0,0,
2692,0,0,1,0,0,0,1,
2693,0,0,1,0,1,0,1,
2694,0,0,1,0,1,0,0,
2695,1,0,0,0,1,0,1,
2696,1,0,0,0,1,1,0,
2697,1,0,0,0,1,1,1,
2698,1,0,0,0,1,1,0,
2699,0,0,1,0,0,1,1,
2700,0,0,1,0,0,1,0,
2701,1,1,1,0,0,0,1,
2702,1,1,1,0,0,0,0,
2703,1,1,1,0,0,0,1,
2704,1,1,1,0,0,0,0,
2705,0,0,1,0,0,0,0,
2706,0,0,1,0,0,0,0,
2707,0,0,1,0,0,0,1,
2708,0,0,1,0,0,0,1,
2709,1,0,0,0,0,0,0,
2710,0,0,0,0,0,0,1,
2711,1,1,0,0,0,0,1,
2712,0,0,0,0,0,1,1,
2713,0,0,0,0,0,0,1,
2714,1,1,0,0,0,1,0,
2715,0,0,0,0,0,0,0,
2716,0,0,0,0,0,0,0,
2717,0,1,0,0,0,0,0,
2718,0,0,0,0,0,1,1,
2719,0,0,0,0,0,1,1,
2720,0,1,0,0,0,0,1,
2721,0,0,0,0,0,1,0,
2722,1,0,0,0,0,0,0,
2723,1,0,0,0,0,0,1,
2724,0,1,0,0,0,0,0,
2725,0,0,0,0,0,0,0,
2726,1,1,0,0,0,0,0,
2727,1,1,0,0,0,0,1,
2728,0,1,0,0,0,0,1,
2729,1,0,0,0,0,0,1,
2730,0,0,0,0,0,0,0,
2731,0,0,0,0,0,1,1,
2732,0,0,0,0,0,1,0,
2733,0,0,0,0,1,0,1,
2734,0,0,0,0,0,0,1,
2735,0,0,0,0,0,0,0,
2736,0,0,0,0,0,0,0,
2737,0,0,0,0,0,0,1,
2738,0,0,0,0,1,0,1,
2739,0,0,0,0,1,0,0,
2740,0,0,0,0,0,0,0,
2741,0,0,1,0,0,0,1,
2742,0,0,1,0,0,0,1,
2743,0,0,1,0,0,0,0,
2744,0,0,1,0,0,0,0,
2745,0,0,1,0,1,0,1,
2746,0,0,1,0,0,0,0,
2747,0,0,1,0,1,0,0,
2748,0,0,1,0,0,0,1,
2749,0,0,1,0,1,0,1,
2750,0,0,1,0,0,0,0,
2751,0,0,1,0,1,0,0,
2752,0,0,1,0,0,0,1,
2753,1,0,1,0,0,0,1,
2754,1,0,1,0,0,0,0,
2755,1,0,1,0,0,0,1,
2756,1,0,1,0,0,0,0,
2757,1,0,1,0,0,0,1,
2758,1,0,1,0,0,0,0,
2759,0,0,0,0,0,0,1,
2760,0,0,0,0,0,1,1,
2761,0,0,0,0,1,0,0,
2762,0,0,0,0,0,1,0,
2763,0,0,1,0,0,0,1,
2764,0,0,1,0,0,0,0,
2765,0,0,1,0,0,0,1,
2766,0,0,1,0,0,0,0,
2767,1,0,0,0,0,0,1,
2768,1,0,0,0,0,0,0,
2769,0,0,0,0,0,1,1,
2770,1,0,0,0,0,0,0,
2771,1,0,0,0,0,0,1,
2772,0,0,0,0,0,0,0,
2773,0,0,1,0,0,0,0,
2774,0,0,1,0,0,0,1,
2775,0,0,1,0,0,0,1,
2776,0,0,1,0,0,0,0,
2777,1,0,1,1,0,0,1,
2778,1,0,1,1,0,0,1,
2779,1,0,1,1,0,0,0,
2780,1,0,1,1,0,0,0,
2781,0,0,0,0,0,0,1,
2782,0,0,0,0,0,0,0,
2783,0,0,0,0,0,0,1,
2784,0,0,0,0,0,1,0,
2785,0,0,0,0,0,1,1,
2786,1,0,1,0,0,0,0,
2787,1,0,1,0,0,0,1,
2788,0,0,0,0,0,1,1,
2789,0,0,0,0,0,1,0,
2790,1,0,1,0,0,0,1,
2791,1,0,1,0,0,0,0,
2792,0,0,0,0,0,1,0,
2793,0,0,1,1,0,0,1,
2794,0,0,1,1,0,0,0,
2795,0,0,1,1,0,0,0,
2796,0,0,1,1,0,0,1,
2797,0,0,1,0,0,0,1,
2798,0,0,0,0,0,1,1,
2799,0,0,0,0,0,1,0,
2800,0,0,1,0,0,0,0,
2801,0,0,1,0,0,0,0,
2802,0,0,1,0,0,0,1,
2803,0,0,0,1,0,0,1,
2804,0,0,0,1,0,0,0,
2805,0,0,0,0,0,1,1,
2806,0,0,0,0,0,0,0,
2807,0,0,0,0,0,0,1,
2808,0,0,0,0,0,0,0,
2809,0,0,1,0,0,0,0,
2810,0,0,1,0,0,0,1,
2811,0,0,1,0,0,0,0,
2812,0,0,1,0,0,0,1,
2813,0,0,1,0,0,0,1,
2814,0,0,1,0,0,0,1,
2815,0,0,1,0,0,0,0,
2816,0,0,1,0,0,0,0,
2817,0,0,0,0,0,1,1,
2818,0,0,0,0,0,0,1,
2819,0,0,0,0,0,1,0,
2820,1,0,0,0,0,0,0,
2821,0,0,0,0,0,1,0,
2822,1,0,0,0,0,0,1,
2823,0,0,1,0,0,0,0,
2824,0,0,1,0,0,0,1,
2825,0,0,1,0,0,0,1,
2826,0,0,1,0,0,0,0,
2827,1,0,1,1,0,0,1,
2828,1,0,1,1,0,0,0,
2829,0,0,0,0,0,0,0,
2830,0,0,0,0,0,0,1,
2831,0,0,1,1,0,0,1,
2832,0,0,0,0,0,0,1,
2833,0,0,0,0,0,1,0,
2834,0,0,1,1,0,0,1,
2835,0,0,1,1,0,0,0,
2836,0,0,1,1,0,0,0,
2837,1,1,0,0,0,0,1,
2838,1,1,0,0,0,0,0,
2839,1,1,0,0,0,0,1,
2840,1,1,0,0,0,0,0,
2841,1,1,1,0,0,0,1,
2842,1,1,1,0,0,0,0,
2843,1,1,1,0,0,0,0,
2844,1,1,1,0,0,1,1,
2845,0,0,0,0,1,0,1,
2846,0,0,0,0,1,0,1,
2847,0,0,0,0,1,0,0,
2848,0,0,0,0,0,0,0,
2849,1,0,0,0,1,0,1,
2850,1,0,0,0,0,0,0,
2851,1,1,1,0,0,0,0,
2852,1,0,0,0,0,0,0,
2853,1,1,1,0,0,0,1,
2854,1,1,1,0,0,0,1,
2855,1,1,1,0,0,0,0,
2856,1,0,0,0,0,0,1,
2857,0,0,0,1,0,1,0,
2858,0,0,0,1,0,1,1,
2859,0,0,0,1,0,0,0,
2860,1,0,1,0,0,0,0,
2861,0,0,0,1,0,1,1,
2862,1,0,1,0,0,0,1,
2863,1,0,1,0,0,0,1,
2864,1,0,1,0,0,0,0,
2865,1,0,1,0,0,0,1,
2866,1,0,1,0,0,0,0,
2867,1,0,1,0,0,0,1,
2868,1,0,1,0,0,0,0,
2869,1,0,0,0,0,1,0,
2870,1,0,0,0,0,0,1,
2871,0,0,1,0,0,0,1,
2872,0,0,1,0,0,0,0,
2873,0,1,1,0,0,0,1,
2874,0,1,1,0,0,0,0,
2875,1,0,0,0,0,0,1,
2876,1,0,0,0,0,1,0,
2877,1,0,1,0,0,0,1,
2878,1,0,1,0,0,0,0,
2879,1,0,1,0,0,0,1,
2880,1,0,1,0,0,0,0,
2881,1,0,0,0,0,0,1,
2882,1,0,0,0,0,0,0,
2883,0,0,0,0,1,0,0,
2884,0,0,0,0,1,0,1,
2885,1,0,0,0,0,0,0,
2886,1,0,0,0,0,0,1,
2887,1,1,1,0,0,0,0,
2888,1,1,1,0,0,0,1,
2889,0,0,1,0,0,1,1,
2890,1,1,1,0,0,0,1,
2891,0,0,1,0,0,0,0,
2892,1,1,1,0,0,0,0,
2893,1,0,1,0,0,0,1,
2894,0,0,0,0,1,0,1,
2895,0,0,0,0,0,1,0,
2896,1,0,1,0,1,0,0,
2897,1,0,1,0,1,0,1,
2898,1,0,1,0,0,0,0,
2899,1,0,1,0,0,0,1,
2900,0,0,0,0,0,1,0,
2901,0,0,0,0,0,1,1,
2902,1,0,1,0,0,0,0,
2903,0,0,0,0,0,0,1,
2904,0,0,1,0,1,0,1,
2905,0,0,1,0,0,0,1,
2906,0,0,1,0,1,0,0,
2907,0,0,1,0,0,0,0,
2908,0,0,0,0,0,1,0,
2909,1,0,1,0,0,0,1,
2910,1,0,1,0,0,0,1,
2911,1,0,1,0,0,0,0,
2912,1,0,1,0,0,0,0,
2913,1,0,1,0,0,1,1,
2914,1,0,1,0,0,0,0,
2915,0,0,0,0,0,1,1,
2916,0,0,0,0,0,0,0,
2917,1,0,1,0,0,0,1,
2918,1,0,1,0,0,0,0,
2919,1,0,1,0,0,0,1,
2920,1,0,1,0,0,0,0,
2921,1,0,1,0,0,0,0,
2922,1,0,1,0,0,0,1,
2923,0,0,0,0,0,1,1,
2924,0,0,0,0,0,1,0,
2925,1,0,1,0,0,0,1,
2926,1,0,1,0,0,0,0,
2927,0,0,1,0,0,0,0,
2928,0,0,1,0,0,0,1,
2929,0,0,1,0,0,0,1,
2930,0,0,1,0,0,0,0,
2931,0,0,1,0,0,0,1,
2932,0,0,0,0,0,0,0,
2933,0,0,0,0,0,1,0,
2934,0,0,0,0,0,0,1,
2935,0,0,1,0,0,0,0,
2936,0,0,1,0,0,0,0,
2937,0,0,1,0,0,0,1,
2938,0,0,0,0,0,1,1,
2939,1,0,0,0,0,0,0,
2940,0,0,1,0,0,0,1,
2941,1,0,0,0,0,1,1,
2942,1,0,0,0,0,1,1,
2943,1,0,0,0,0,1,0,
2944,0,0,1,0,0,0,0,
2945,0,0,1,0,0,0,1,
2946,0,0,1,0,0,0,0,
2947,1,1,0,0,0,0,1,
2948,0,0,0,0,0,0,1,
2949,0,0,0,0,0,0,1,
2950,0,0,0,0,1,1,1,
2951,0,0,0,0,1,1,1,
2952,0,0,0,0,0,1,1,
2953,0,0,0,0,0,1,1,
2954,0,0,0,0,0,1,1,
2955,0,0,0,0,0,1,0,
2956,1,1,0,0,0,0,0,
2957,1,1,0,0,0,0,1,
2958,1,1,0,0,0,1,1,
2959,0,0,0,0,0,1,0,
2960,1,1,0,0,0,0,1,
2961,0,0,0,0,0,0,1,
2962,1,1,0,0,0,0,0,
2963,0,0,0,0,0,0,0,
2964,1,0,0,0,0,0,0,
2965,1,1,0,0,0,0,0,
2966,0,0,0,0,0,0,1,
2967,1,0,0,0,0,0,1,
2968,0,0,0,0,0,1,1,
2969,1,1,0,0,0,1,0,
2970,0,0,0,0,0,1,0,
2971,1,1,0,0,0,0,1,
2972,0,0,0,0,1,0,0,
2973,1,1,0,0,0,0,0,
2974,1,1,0,0,0,0,0,
2975,0,0,0,0,0,0,0,
2976,0,0,0,0,0,0,0,
2977,0,0,0,0,0,0,0,
2978,1,1,0,0,0,1,1,
2979,1,0,0,0,0,1,1,
2980,0,0,0,0,0,1,0,
2981,0,0,0,0,0,1,0,
2982,1,0,0,0,0,1,0,
2983,1,0,0,0,0,0,0,
2984,1,0,0,0,0,0,1,
2985,1,0,0,0,0,0,0,
2986,1,0,0,0,0,0,1,
2987,0,0,1,0,0,0,1,
2988,0,0,1,0,0,0,1,
2989,0,0,1,0,0,0,0,
2990,0,0,1,0,0,0,0,
2991,0,0,1,0,0,0,1,
2992,0,0,1,0,0,0,0,
2993,0,0,1,0,0,0,0,
2994,0,0,1,0,0,0,1,
2995,0,1,0,0,0,1,1,
2996,0,1,0,0,0,1,1,
2997,0,0,1,0,0,1,1,
2998,0,0,1,0,0,0,1,
2999,0,0,0,0,0,1,0,
3000,1,0,0,0,0,0,0,
3001,0,0,0,0,0,1,1,
3002,0,0,0,0,0,1,1,
3003,0,0,0,0,0,1,0,
3004,0,0,1,0,0,1,0,
3005,0,0,1,0,0,0,0,
3006,0,1,0,0,0,0,0,
3007,0,1,0,0,0,0,0,
3008,0,0,0,0,0,0,0,
3009,0,0,0,0,1,0,0,
3010,0,0,0,0,0,0,1,
3011,1,0,0,0,0,1,1,
3012,0,0,0,0,0,1,1,
3013,0,0,0,0,0,1,1,
3014,0,0,0,0,0,1,0,
3015,0,0,0,0,0,0,1,
3016,1,0,0,0,0,0,1,
3017,0,0,0,0,0,0,0,
3018,1,0,0,0,0,1,0,
3019,0,0,0,0,0,0,1,
3020,0,0,0,0,1,0,1,
3021,0,0,0,0,1,0,0,
3022,0,0,0,0,0,0,0,
3023,0,0,0,0,0,0,1,
3024,0,0,0,0,0,0,0,
3025,0,0,0,0,0,0,1,
3026,0,0,0,0,0,0,0,
3027,0,0,0,0,0,0,1,
3028,0,0,0,0,0,0,1,
3029,0,0,0,0,0,0,0,
3030,0,0,0,0,0,0,0,
3031,0,0,0,0,0,0,1,
3032,0,0,0,0,0,0,1,
3033,0,0,0,0,0,0,0,
3034,0,0,0,0,0,0,0,
3035,0,0,0,0,0,0,1,
3036,0,0,0,0,0,0,0,
3037,0,0,0,0,0,0,0,
3038,0,0,0,0,0,0,1,
3039,1,0,0,0,0,0,1,
3040,1,0,0,0,0,1,1,
3041,1,0,0,0,0,1,0,
3042,1,0,0,0,0,1,0,
3043,0,0,1,0,1,0,0,
3044,0,0,1,0,0,0,1,
3045,0,0,1,0,0,0,1,
3046,0,0,1,0,0,0,0,
3047,0,0,1,0,0,0,1,
3048,0,0,1,0,0,0,0,
3049,0,0,1,0,0,0,1,
3050,0,0,1,0,0,0,0,
3051,1,0,0,0,0,0,0,
3052,1,0,0,0,0,1,1,
3053,0,0,0,0,0,1,1,
3054,1,0,0,0,0,0,1,
3055,1,0,0,0,0,0,1,
3056,0,0,0,0,0,0,0,
3057,1,0,0,0,0,1,1,
3058,1,0,0,0,0,1,0,
3059,1,0,0,0,0,1,0,
3060,1,0,0,0,0,0,0,
3061,0,0,0,0,0,1,1,
3062,0,0,0,0,0,1,0,
3063,0,0,1,0,0,0,1,
3064,0,0,1,0,0,0,0,
3065,0,0,1,0,0,0,0,
3066,0,0,1,0,0,0,1,
3067,0,0,0,0,0,0,1,
3068,0,0,0,0,0,0,1,
3069,0,0,0,0,0,0,0,
3070,0,0,0,0,0,0,0,
3071,0,0,1,0,0,0,1,
3072,0,0,1,0,0,0,1,
3073,0,0,1,0,0,0,0,
3074,0,0,1,0,0,0,0,
3075,0,0,0,0,0,0,1,
3076,0,0,0,0,0,0,1,
3077,0,0,0,0,0,0,0,
3078,0,0,0,0,0,0,0,
3079,0,0,1,0,0,0,1,
3080,0,0,1,0,0,0,0,
3081,0,0,1,0,0,0,1,
3082,0,0,1,0,0,0,0,
3083,0,0,1,0,0,0,1,
3084,0,0,1,0,0,0,1,
3085,0,0,1,0,0,0,0,
3086,0,0,1,0,0,0,0,
3087,0,0,1,0,0,0,0,
3088,0,0,1,0,0,0,0,
3089,0,0,1,0,0,0,1,
3090,0,0,1,0,0,0,1,
3091,0,0,1,0,0,0,1,
3092,0,0,1,0,0,0,0,
3093,0,0,1,0,0,0,1,
3094,0,0,1,0,0,0,0,
3095,0,0,1,0,0,0,1,
3096,0,0,1,0,1,1,0,
3097,0,0,1,0,0,0,1,
3098,0,0,1,0,0,1,0,
3099,1,1,1,0,0,0,1,
3100,1,1,1,0,0,0,1,
3101,1,1,1,0,0,0,0,
3102,1,1,1,0,0,0,0,
3103,1,1,0,0,0,0,0,
3104,0,0,0,0,0,0,1,
3105,0,0,0,0,0,0,1,
3106,0,0,0,0,0,0,1,
3107,1,1,0,0,0,0,1,
3108,0,0,0,0,0,1,1,
3109,0,0,0,0,0,1,1,
3110,0,0,0,0,0,1,0,
3111,0,0,0,0,0,1,0,
3112,0,0,0,0,0,1,1,
3113,0,0,0,0,0,0,0,
3114,0,0,0,0,0,0,0,
3115,0,0,0,0,0,0,0,
3116,0,0,0,0,0,0,1,
3117,1,1,0,0,0,1,1,
3118,1,1,0,0,0,1,0,
3119,0,0,0,0,0,0,0,
3120,0,0,0,0,0,1,1,
3121,0,0,0,0,0,1,0,
3122,0,0,0,0,0,1,0,
3123,1,0,1,0,0,0,1,
3124,1,0,1,0,0,0,0,
3125,1,0,1,0,0,1,1,
3126,1,0,1,0,0,1,0,
3127,0,0,1,0,0,0,1,
3128,0,0,1,0,0,0,1,
3129,0,0,1,0,0,0,0,
3130,0,0,1,0,0,0,0,
3131,0,0,0,0,0,1,1,
3132,1,0,0,0,0,1,1,
3133,1,0,0,0,0,1,1,
3134,0,0,0,0,0,0,1,
3135,0,0,0,0,0,1,0,
3136,1,1,0,0,0,1,1,
3137,0,0,0,0,0,1,1,
3138,1,0,0,0,0,1,0,
3139,0,0,0,0,0,1,0,
3140,0,0,0,0,0,1,0,
3141,0,0,0,0,0,0,0,
3142,0,0,0,0,0,0,1,
3143,0,0,0,0,0,0,1,
3144,1,1,0,0,0,0,0,
3145,0,0,0,0,0,0,0,
3146,0,0,0,0,0,0,0,
3147,0,0,0,0,0,0,1,
3148,1,0,0,0,0,1,0,
3149,1,1,0,0,0,1,1,
3150,0,0,0,0,0,1,1,
3151,0,0,0,0,0,0,1,
3152,0,0,0,0,0,0,0,
3153,1,1,0,0,0,1,0,
